,_id,id,title,release_date,genres,vote_average,popularity,vote_count,imdb_id,tmdbId
1702,1702,28601,Problem Child 3,1995,Comedy-Fantasy,3.8,2.957796,32.0,114188,28601.0
1703,1703,28859,Dolly Dearest,1991,Horror,5.4,1.2007376,26.0,104119,28859.0
1704,1704,29008,The 7th Day,2004,Drama,6.4,1.447963,7.0,380736,29008.0
1705,1705,29436,Beyond the Front Line,2004,History,6.4,1.136339,5.0,377935,29436.0
1706,1706,29444,S.F.W.,1994,Comedy-Drama,6.1,2.504529,22.0,111048,29444.0
1707,1707,30068,Devil's Playground,2002,Documentary,6.7,1.078421,14.0,293088,30068.0
1708,1708,34637,The Navigator: A Medieval Odyssey,1988,Adventure-Action-Drama-Fantasy-Mystery,6.3,1.478701,20.0,95709,34637.0
1709,1709,35919,Creature with the Atom Brain,1955,Crime-Horror-Science Fiction-Thriller,5.3,3.210566,8.0,47960,35919.0
1710,1710,36090,Emperor Tomato Ketchup,1971,Drama,6.5,1.2007376,6.0,66468,36090.0
1711,1711,36251,Switching Goals,1999,Comedy-Family,5.0,3.152153,47.0,217074,36251.0
1712,1712,36897,Pokémon: Mewtwo Returns,2000,Animation-Family,6.1,4.584737,73.0,304564,36897.0
1713,1713,37512,Satan's Brew,1976,Comedy-Drama,6.9,0.416417,7.0,75165,37512.0
1714,1714,38317,Zookeeper,2011,Comedy-Romance-Family,5.3,11.341084,509.0,1222817,38317.0
1715,1715,38523,Ponette,1996,Drama-Foreign,7.5,0.409967,11.0,117359,38523.0
1716,1716,38706,The Sect,1991,Thriller-Horror,6.0,1.2007376,14.0,100581,38706.0
1717,1717,39023,Dead Time,2007,Horror-Mystery-Thriller,6.5,0.369155,2.0,946998,39023.0
1718,1718,39194,Rhinoceros,1974,Comedy,7.5,0.083894,2.0,70605,39194.0
1719,1719,39834,Violent Saturday,1955,Drama-Crime,6.7,1.21996,15.0,48790,39834.0
1720,1720,40978,Emmanuelle 4,1984,Drama,5.0,2.704921,12.0,85486,40978.0
1721,1721,41076,Leif,1987,Comedy,4.9,0.007685,4.0,93402,41076.0
1722,1722,41144,To Save A Life,2009,Drama,6.2,1.2007376,21.0,1270286,41144.0
1723,1723,41244,A Better Tomorrow III: Love and Death in Saigon,1989,War-Action-Thriller,6.2,1.833422,14.0,98691,41244.0
1724,1724,42371,Take This Job and Shove It,1981,Comedy-Romance,3.9,1.343727,5.0,83163,42371.0
1725,1725,42526,The Nightcomers,1971,Drama-Horror-Thriller,5.7,1.2007376,12.0,69007,42526.0
1726,1726,43294,An American in Rome,1954,Comedy,7.2,3.249737,41.0,46705,43294.0
1727,1727,44516,"Same Love, Same Rain",1999,Comedy-Romance,6.5,1.004653,13.0,210843,44516.0
1728,1728,45197,Big and Little Wong Tin Bar,1962,Drama-Action,6.2,0.812949,3.0,124296,45197.0
1729,1729,46534,Sweet Karma,2009,Action-Thriller,5.1,2.211321,15.0,1467088,46534.0
1730,1730,47057,The Appointments Of Dennis Jennings,1988,Comedy,7.0,0.078166,1.0,94670,47057.0
1731,1731,47945,Daybreak,1993,Action-Drama-Romance-Science Fiction-TV Movie,3.9,2.252772,6.0,106676,47945.0
1732,1732,49701,Le coup du berger,1956,Comedy,8.0,0.066343,1.0,49095,49701.0
1733,1733,49908,Pleasant Days,2002,Drama,5.8,1.2007376,3.0,304776,49908.0
1734,1734,50326,How The West Was Fun,1994,Drama-Family,4.6,2.725497,13.0,110068,50326.0
1735,1735,50339,Little Jerusalem,2005,Drama-Foreign,6.5,0.77666,2.0,428965,50339.0
1736,1736,52623,Missing,2007,Crime-Drama-Thriller,4.3,1.2007376,2.0,1133617,52623.0
1737,1737,53237,The Last Lovecraft: Relic of Cthulhu,2009,Comedy-Horror-Adventure,5.5,1.0971,14.0,1522262,53237.0
1738,1738,53380,Divine Trash,1998,Documentary,7.4,1.143004,13.0,150338,53380.0
1739,1739,55420,Another Earth,2011,Drama-Science Fiction,6.8,8.957372,535.0,1549572,55420.0
1740,1740,56647,Cousinhood,2011,Comedy,6.8,3.528977,43.0,1592521,56647.0
1741,1741,57313,8213: Gacy House,2010,Horror-Mystery-Crime,3.2,1.2007376,18.0,1667418,57313.0
1742,1742,57529,Ghost Voyage,2008,Horror-Science Fiction,5.4,0.900107,10.0,1144579,57529.0
1743,1743,58607,High on Crack Street: Lost Lives in Lowell,1995,Documentary,5.4,0.150412,4.0,1052003,58607.0
1744,1744,58903,Creature,1985,Science Fiction-Thriller-Horror,4.7,5.475876,20.0,88961,58903.0
1745,1745,59173,Sam Kinison: Why Did We Laugh?,1998,Documentary-Comedy,0.0,1.2007376,0.0,174180,59173.0
1746,1746,59914,The Blonde with Bare Breasts,2010,Comedy-Drama,4.0,1.2007376,3.0,1298831,59914.0
1747,1747,60307,Diary of a Wimpy Kid: Rodrick Rules,2011,Family-Comedy,6.3,8.425361,250.0,1650043,60307.0
1748,1748,61702,12 to the Moon,1960,Science Fiction,2.6,1.2007376,4.0,54415,61702.0
1749,1749,61935,Crazy About Ya,2010,Romance-Comedy,5.8,1.2007376,4.0,1538545,61935.0
1750,1750,62071,The Flying Guillotine,1975,Action-Foreign,6.6,1.2007376,5.0,71512,62071.0
1751,1751,62184,Eye of God,1997,Drama-Thriller-Crime-Mystery,6.0,0.119266,3.0,116261,62184.0
1752,1752,62783,A Real Dad,2008,Comedy,3.0,1.2007376,2.0,1482229,62783.0
1753,1753,63039,Noah's Ark,1999,TV Movie-Drama,3.9,5.055015,12.0,168355,63039.0
1754,1754,63299,The Blonde Around the Corner,1983,Comedy-Romance,6.0,1.2007376,3.0,85251,63299.0
1755,1755,63423,Protagonist,2007,Documentary,8.0,1.2007376,1.0,905361,63423.0
1756,1756,64044,Musketeers 20 Years Later,1992,Adventure,5.0,1.2007376,2.0,125418,64044.0
1757,1757,64104,After Last Season,2009,Drama-Science Fiction-Thriller,2.0,0.156478,4.0,1196334,64104.0
1758,1758,64288,Forks Over Knives,2011,Documentary,7.0,3.089226,46.0,1567233,64288.0
1759,1759,64688,21 Jump Street,2012,Action-Comedy-Crime,6.7,11.250764,4151.0,1232829,64688.0
1760,1760,65107,The Elder Son,1975,Drama,5.2,1.2007376,5.0,73743,65107.0
1761,1761,66115,Nice Guys Sleep Alone,1999,Comedy-Romance,4.7,0.214291,3.0,160574,66115.0
1762,1762,66756,Shaolin Prince,1982,Action-Foreign,5.9,1.2007376,4.0,92855,66756.0
1763,1763,66969,That Naughty Girl,1956,Comedy-Romance,5.0,0.331038,1.0,49063,66969.0
1764,1764,68352,Sherlock Holmes: The Hound of the Baskervilles,1988,Drama-Comedy-Thriller-Mystery,6.6,1.831212,23.0,95330,68352.0
1765,1765,68987,Cooking With Stella,2010,Drama-Comedy-Romance,6.0,0.466178,2.0,1479676,68987.0
1766,1766,70005,Cafe,2011,Drama,5.2,2.427612,22.0,1436572,70005.0
1767,1767,70570,Neshoba,2010,Documentary,0.0,0.005892,0.0,1337155,70570.0
1768,1768,70984,"Silent Night, Deadly Night 5: The Toy Maker",1991,Horror-Science Fiction,5.1,1.240357,11.0,105410,70984.0
1769,1769,71191,La Planque,2011,Comedy,7.9,2.391658,4.0,1730701,71191.0
1770,1770,71576,Buenos Aires 100 KM,2005,Drama-Foreign,6.8,1.2007376,4.0,356446,71576.0
1771,1771,71990,The Strange World of Planet X,1958,Science Fiction-Horror-Drama,4.0,0.248199,6.0,51020,71990.0
1772,1772,72123,Meat the Truth,2008,Documentary,10.0,0.09108,1.0,1341746,72123.0
1773,1773,74585,Indiscretion of an American Wife,1953,Drama-Romance,5.3,0.895958,8.0,46366,74585.0
1774,1774,74746,Joe Hill,1971,Drama,4.9,0.304231,6.0,67276,74746.0
1775,1775,74938,The Dark Side of the Heart,1992,Comedy-Drama-Romance,6.5,1.08614,13.0,104662,74938.0
1776,1776,76489,The Three Stooges,2012,Comedy,4.9,13.371056,143.0,383010,76489.0
1777,1777,77650,Bullfighter and the Lady,1951,Drama-Romance,4.0,0.410445,3.0,43363,77650.0
1778,1778,78093,Alyce Kills,2011,Horror-Thriller,5.8,3.521225,35.0,1680051,78093.0
1779,1779,78313,Stopped on Track,2011,Drama,6.3,1.065109,12.0,1780856,78313.0
1780,1780,80280,[REC]³ Genesis,2012,Horror,4.9,5.335003,360.0,1649444,80280.0
1781,1781,80410,In the Name of the King 2: Two Worlds,2011,Adventure-Fantasy-Drama-Action,4.1,4.515396,42.0,1767319,80410.0
1782,1782,81521,Bloodlock,2008,Horror,3.3,1.2007376,2.0,1337589,81521.0
1783,1783,82838,The Rack,1956,War-Drama-Romance,3.5,1.088216,4.0,49652,82838.0
1784,1784,82963,Valerie,1957,Western,3.5,1.2007376,3.0,51149,82963.0
1785,1785,84569,Chosin,2010,History-Documentary-Drama-War,7.0,0.041185,1.0,1561406,84569.0
1786,1786,85556,Speaking Parts,1989,Drama,5.8,1.132456,6.0,98368,85556.0
1787,1787,85821,Littlerock,2010,Drama,7.0,0.288557,4.0,1608285,85821.0
1788,1788,85904,The Inner Scar,1972,Music-Drama-Fantasy,8.3,1.2007376,7.0,68380,85904.0
1789,1789,86225,The Day They Robbed the Bank of England,1960,Crime-Drama,6.1,0.468764,4.0,53752,86225.0
1790,1790,86727,Le Crabe-Tambour,1977,Drama-War,6.0,0.780497,6.0,75885,86727.0
1791,1791,88012,Sparrows Can't Sing,1963,Comedy-Drama,5.9,1.2007376,4.0,57521,88012.0
1792,1792,88286,Kwik Stop,2001,Drama,7.4,0.391217,4.0,212292,88286.0
1793,1793,88599,Karen Cries on the Bus,2011,Drama,7.5,0.148442,4.0,1754003,88599.0
1794,1794,89540,The Other Conquest,1999,Drama-Foreign,5.4,1.2007376,4.0,175996,89540.0
1795,1795,94917,Summer and Smoke,1961,Drama-Romance,5.8,0.669198,8.0,55489,94917.0
1796,1796,95755,Small Apartments,2012,Comedy-Crime,5.7,3.222525,50.0,1272886,95755.0
1797,1797,96087,Funeral Kings,2012,Comedy,5.9,0.459006,12.0,1951133,96087.0
1798,1798,101887,Spinning Boris,2003,Comedy-Drama,6.0,0.209434,4.0,324619,101887.0
1799,1799,102155,Hitler,1962,History-War,3.5,1.2007376,3.0,56072,102155.0
1800,1800,103203,Camp de Thiaroye,1988,War-Drama,5.5,0.351527,2.0,92716,103203.0
1801,1801,104308,The Spider Labyrinth,1988,Horror-Thriller,7.6,1.2007376,7.0,95728,104308.0
1802,1802,107231,A Ticklish Affair,1963,Romance-Comedy,10.0,0.096838,1.0,57583,107231.0
1803,1803,109080,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,2006,Animation-Action,6.5,1.2007376,12.0,456980,109080.0
1804,1804,109451,Cloudy with a Chance of Meatballs 2,2013,Animation-Family-Comedy,6.4,14.412061,936.0,1985966,109451.0
1805,1805,113271,Thrill Ride: The Science of Fun,1997,Documentary-Adventure,6.0,0.076926,1.0,120327,113271.0
1806,1806,114384,Adjustment and Work,1986,Documentary,7.0,1.2007376,1.0,90592,114384.0
1807,1807,116762,Sallah,1964,Comedy,7.4,0.728502,4.0,58541,116762.0
1808,1808,116997,Ghost of Love,1981,Romance-Drama-Horror-Mystery,8.0,0.534422,5.0,82364,116997.0
1809,1809,120328,Out Cold,1989,Comedy-Drama-Thriller,6.0,0.844348,1.0,98042,120328.0
1810,1810,124857,Trojan Eddie,1996,Drama-Romance-Foreign,5.0,0.330621,1.0,117969,124857.0
1811,1811,125619,The forbidden education,2012,Comedy-Documentary-Drama,6.6,1.2007376,9.0,2351524,125619.0
1812,1812,125759,A Soldier's Sweetheart,1998,TV Movie-War-Drama,7.0,0.053375,1.0,129414,125759.0
1813,1813,126934,A Ring of Endless Light,2002,Romance-Drama-Family,5.8,1.2007376,5.0,282123,126934.0
1814,1814,132328,It's Good to Be Alive,1974,Drama,7.5,0.06433,1.0,71676,132328.0
1815,1815,135696,El asombroso mundo de Borjamari y Pocholo,2004,Comedy,5.4,0.793589,5.0,425758,135696.0
1816,1816,137144,Jeff Dunham: Minding the Monsters,2012,Comedy,5.6,0.749133,8.0,2461736,137144.0
1817,1817,150041,Brasserie Romance,2012,Comedy-Drama,6.4,1.2007376,4.0,2197849,150041.0
1818,1818,151232,Mother,1992,Comedy-Drama,6.1,0.838046,4.0,103601,151232.0
1819,1819,169721,Trevor Noah: You Laugh But It's True,2011,Documentary-Comedy,7.9,1.2007376,8.0,1671547,169721.0
1820,1820,172149,Burning Secret,1988,Drama,5.3,1.351087,4.0,94816,172149.0
1821,1821,172548,Good Night,2013,Comedy-Drama,5.9,0.759277,4.0,1675163,172548.0
1822,1822,185465,Manito,2002,Drama,5.5,0.131027,2.0,298050,185465.0
1823,1823,186634,Kung Fu Rascals,1992,Comedy-Action,0.0,0.293125,0.0,148388,186634.0
1824,1824,187851,They Bite,1996,Comedy-Horror-Science Fiction,5.5,0.466991,1.0,140614,187851.0
1825,1825,188044,Tales from the Organ Trade,2013,Documentary,6.8,0.709532,4.0,2518924,188044.0
1826,1826,188489,Birdemic 2: The Resurrection,2013,Action-Comedy-Horror-Science Fiction,3.2,1.2007376,20.0,1674047,188489.0
1827,1827,188832,Trance,2001,Thriller-TV Movie,6.0,0.41754,1.0,276580,188832.0
1828,1828,192236,Tales from the Vienna Woods,1979,Drama,6.7,1.2007376,3.0,79203,192236.0
1829,1829,192868,The Sporting Club,1971,Comedy,0.0,1.2007376,0.0,67783,192868.0
1830,1830,198600,Three Sailors and a Girl,1953,Comedy,7.0,0.174472,1.0,46424,198600.0
1831,1831,212967,Ashley,2013,Drama,4.6,1.2007376,7.0,2084093,212967.0
1832,1832,224919,A Mother's Rage,2013,Drama-Thriller-Mystery,5.0,1.2007376,5.0,1608618,224919.0
1833,1833,232034,The Desert Song,1953,Music-Romance,6.0,1.2007376,1.0,45680,232034.0
1834,1834,253533,Manam,2014,Family-Fantasy-Drama-Comedy,7.8,1.2007376,12.0,2926068,253533.0
1835,1835,258075,Cruel & Unusual,2014,Thriller-Science Fiction,6.4,1.2007376,10.0,2379080,258075.0
1836,1836,265349,Charlie's Country,2013,Drama,7.4,0.912033,17.0,3244512,265349.0
1837,1837,268105,The Similars,2015,Science Fiction,5.3,1.2007376,25.0,3949658,268105.0
1838,1838,269148,Samba,2014,Drama-Comedy,6.4,11.024334,393.0,3399024,269148.0
1839,1839,273899,Stonewall,2015,Drama,5.2,1.2007376,32.0,3018070,273899.0
1840,1840,288146,97 Percent True,2008,Documentary,0.0,0.003534,0.0,1422598,288146.0
1841,1841,291348,A Matter of Faith,2014,Drama,4.9,1.2007376,9.0,2587914,291348.0
1842,1842,293310,Citizenfour,2014,Documentary,7.9,6.584217,516.0,4044364,293310.0
1843,1843,295538,The Culture High,2014,Documentary,6.9,0.740742,16.0,1778338,295538.0
1844,1844,299553,Shark Lake,2015,Thriller,4.4,1.2007376,19.0,4416518,299553.0
1845,1845,301351,We Are Your Friends,2015,Drama-Music-Romance,6.3,9.023686,673.0,3787590,301351.0
1846,1846,308174,3 Türken und ein Baby,2015,Comedy,5.9,1.2007376,23.0,3598648,308174.0
1847,1847,311181,A Novel Romance,2015,Comedy-Drama-Romance,6.3,1.2007376,17.0,3783746,311181.0
1848,1848,315723,The Nostalgist,2014,Action-Adventure-Fantasy-Science Fiction,7.6,1.2007376,5.0,3215822,315723.0
1849,1849,326755,Dirty Weekend,1973,Thriller-Crime-Comedy-Drama,0.0,1.2007376,0.0,68488,326755.0
1850,1850,328840,The Primary Instinct,2015,Drama-Documentary,7.0,1.2007376,7.0,4328666,328840.0
1851,1851,333665,Consumed,2015,Thriller-Drama,5.4,1.2007376,18.0,3760966,333665.0
1852,1852,336735,Lakeer - Forbidden Lines,2004,Action-Drama-Romance,6.0,1.2007376,1.0,426075,336735.0
1853,1853,338517,The Dawns Here Are Quiet,2015,Drama-War,6.5,1.2007376,14.0,4629032,338517.0
1854,1854,340487,Certain Women,2016,Drama,6.3,1.2007376,65.0,4468634,340487.0
1855,1855,345139,Homeland (Iraq Year Zero),2016,Documentary,8.0,1.2007376,5.0,4413794,345139.0
1856,1856,348391,Speech & Debate,2017,Comedy-Drama,6.3,1.2007376,13.0,4843344,348391.0
1857,1857,352024,A Gentle Spirit,1987,Animation,7.7,1.2007376,3.0,242590,352024.0
1858,1858,356298,Don't Think Twice,2016,Comedy-Drama,6.4,1.2007376,161.0,4972062,356298.0
1859,1859,376311,Little Dead Rotting Hood,2016,Fantasy-Horror-Romance,3.9,1.2007376,22.0,5113086,376311.0
1860,1860,376581,Amateur Night,2016,Comedy,5.6,1.2007376,39.0,4265508,376581.0
1861,1861,380057,Rory Scovel: The Charleston Special,2015,Comedy,8.0,1.2007376,2.0,6051412,380057.0
1862,1862,385750,Folk Hero & Funny Guy,2016,Comedy,5.5,1.2007376,2.0,3212910,385750.0
1863,1863,391975,2 Lava 2 Lantula!,2016,Horror-Science Fiction-Thriller,5.1,1.2007376,18.0,4932244,391975.0
1864,1864,393695,Kills on Wheels,2016,Action-Drama-Comedy,8.0,1.2007376,4.0,3037164,393695.0
1865,1865,410205,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",2016,Documentary,0.0,1.2007376,0.0,5937962,410205.0
1866,1866,417406,The Possession Experiment,2016,Thriller-Horror,3.7,1.2007376,13.0,3697398,417406.0
1867,1867,430826,Casting JonBenet,2017,Documentary,5.4,1.2007376,40.0,6333052,430826.0
1868,1868,102,Open Hearts,2002,Drama-Romance,6.8,6.818513,27.0,315543,102.0
1869,1869,392,Chocolat,2000,Comedy-Drama-Romance,6.8,8.9256,979.0,241303,392.0
1870,1870,1024,Heavenly Creatures,1994,Drama-Fantasy,6.9,9.438042,299.0,110005,1024.0
1871,1871,1633,Fried Green Tomatoes,1991,Drama-Comedy,7.6,6.584254,298.0,101921,1633.0
1872,1872,2270,Stardust,2007,Adventure-Fantasy-Romance-Family,7.2,14.784525,1215.0,486655,2270.0
1873,1873,2755,About Schmidt,2002,Drama-Comedy,6.7,11.066473,365.0,257360,2755.0
1874,1874,3101,I Love You to Death,1990,Action-Comedy-Crime,6.2,8.11216,68.0,99819,3101.0
1875,1875,3698,"Amigo, Stay Away",1972,Western,9.0,1.2007376,2.0,68203,3698.0
1876,1876,4140,Blindsight,2006,Documentary,8.0,0.086952,2.0,841084,4140.0
1877,1877,4613,Scorched,2003,Comedy-Crime,5.4,4.163428,33.0,286947,4613.0
1878,1878,4913,"Sorry, Haters",2005,Drama,6.5,1.359754,4.0,425600,4913.0
1879,1879,5205,Pumping Iron,1977,Documentary,7.0,5.866383,136.0,76578,5205.0
1880,1880,7343,City of Men,2007,Drama,6.6,3.527212,66.0,870090,7343.0
1881,1881,7346,Sparrow,2008,Thriller,6.4,1.417527,22.0,491044,7346.0
1882,1882,7392,"Ilsa, Harem Keeper of the Oil Sheiks",1976,Action-Horror,4.6,1.437921,14.0,74670,7392.0
1883,1883,8271,Disturbia,2007,Thriller-Drama-Mystery,6.6,18.006896,1038.0,486822,8271.0
1884,1884,8279,Paris,2008,Drama,6.5,4.249948,79.0,869994,8279.0
1885,1885,8358,Cast Away,2000,Adventure-Drama,7.5,21.296343,3304.0,162222,8358.0
1886,1886,8391,When Night Is Falling,1995,Drama-Romance,5.9,3.302524,10.0,114916,8391.0
1887,1887,8766,Hellraiser: Bloodline,1996,Horror-Thriller-Science Fiction,4.9,5.263187,111.0,116514,8766.0
1888,1888,9070,Mighty Morphin Power Rangers: The Movie,1995,Action-Adventure-Science Fiction-Family-Fantasy,5.2,7.024227,153.0,113820,9070.0
1889,1889,9643,Rossini,1997,Comedy,7.1,1.2007376,7.0,120037,9643.0
1890,1890,9699,Trail of the Pink Panther,1982,Comedy-Crime,4.9,4.918228,63.0,84814,9699.0
1891,1891,9912,The World's Fastest Indian,2005,Drama,7.3,5.581311,168.0,412080,9912.0
1892,1892,10412,Romper Stomper,1992,Action-Drama-Thriller,6.6,5.157926,126.0,105275,10412.0
1893,1893,10590,We Were Soldiers,2002,Action-History-War,6.7,11.34706,531.0,277434,10590.0
1894,1894,10727,Darkness Falls,2003,Thriller-Horror,4.9,11.878552,161.0,282209,10727.0
1895,1895,11037,Iron Eagle,1986,Action-Thriller-War,4.8,4.33058,64.0,91278,11037.0
1896,1896,11774,Lemony Snicket's A Series of Unfortunate Events,2004,Adventure-Comedy-Family,6.7,12.817945,1521.0,339291,11774.0
1897,1897,11945,Emil in Lonneberga,1971,Comedy-Family,6.2,3.459098,13.0,67047,11945.0
1898,1898,12144,The Land Before Time,1988,Animation-Adventure-Family,7.0,13.631352,660.0,95489,12144.0
1899,1899,13187,A Charlie Brown Christmas,1965,Animation-Family-Comedy-TV Movie,7.5,5.23652,156.0,59026,13187.0
1900,1900,13817,Head On,1998,Drama,5.8,3.466204,18.0,138487,13817.0
1901,1901,14087,Barefoot Gen,1983,Animation-Drama-War,7.6,2.28696,29.0,85218,14087.0
1902,1902,14467,Jaane Tu... Ya Jaane Na,2008,Drama-Comedy-Romance,6.7,1.2007376,37.0,473367,14467.0
1903,1903,14654,In Paris,2006,Comedy-Drama,6.7,1.592146,25.0,769508,14654.0
1904,1904,14673,Savage Streets,1984,Action-Crime-Thriller,6.5,1.525307,30.0,88044,14673.0
1905,1905,15302,The Pixar Story,2007,Documentary,7.7,9.248513,66.0,1059955,15302.0
1906,1906,15720,The Man from Elysian Fields,2001,Drama-Romance,5.9,5.071803,14.0,265307,15720.0
1907,1907,16093,Carnival of Souls,1962,Horror-Mystery,6.7,9.505439,94.0,55830,16093.0
1908,1908,16439,The Country Teacher,2008,Drama-Romance,6.8,0.834523,8.0,1284526,16439.0
1909,1909,17886,Mutants,2009,Horror-Science Fiction,5.5,2.464117,22.0,1146320,17886.0
1910,1910,18240,The Proposal,2009,Comedy-Romance-Drama,6.7,8.058337,1858.0,1041829,18240.0
1911,1911,18414,Kids in the Hall: Brain Candy,1996,Comedy,5.9,2.299851,26.0,116768,18414.0
1912,1912,18763,Heart of the Dragon,1985,Action-Comedy-Crime-Drama-Thriller,6.9,2.301717,24.0,91427,18763.0
1913,1913,19430,08/15,1954,War-Drama,5.9,1.2007376,4.0,46671,19430.0
1914,1914,20271,Divorce Italian Style,1961,Comedy,7.9,3.279671,53.0,55913,20271.0
1915,1915,20929,Taal,1999,Drama-Foreign-Romance,5.7,1.2007376,15.0,152836,20929.0
1916,1916,20992,Brother,1997,Action-Crime-Thriller,6.9,3.911557,54.0,118767,20992.0
1917,1917,21518,Air Bud: Seventh Inning Fetch,2002,Comedy-Drama-Family,4.6,1.757138,34.0,288415,21518.0
1918,1918,22796,Simon Birch,1998,Comedy-Drama-Family,6.5,2.651408,52.0,124879,22796.0
1919,1919,22800,Good Hair,2009,Comedy-Documentary,6.7,12.569979,33.0,1213585,22800.0
1920,1920,23790,Magadheera,2009,Action,7.2,1.630422,23.0,1447500,23790.0
1921,1921,24103,Haunted Honeymoon,1986,Comedy-Horror-Music,5.4,2.858879,45.0,91178,24103.0
1922,1922,24678,Disney's American Legends,2001,Animation-Fantasy-Family,6.3,1.2007376,2.0,372866,24678.0
1923,1923,25366,Methadonia,2005,Documentary,3.3,1.2007376,3.0,485777,25366.0
1924,1924,26011,Hard Ticket to Hawaii,1987,Action-Adventure,4.4,1.909558,22.0,93146,26011.0
1925,1925,26189,Get a Clue,2002,Comedy-Family-Mystery-TV Movie,4.9,2.968976,59.0,282521,26189.0
1926,1926,26851,The Atomic Cafe,1982,Documentary-History,7.3,1.706144,17.0,83590,26851.0
1927,1927,27212,A Bullet for Joey,1955,Drama-Thriller,5.2,1.569815,5.0,47904,27212.0
1928,1928,27295,Mom and Dad Save the World,1992,Adventure-Comedy-Family-Science Fiction,4.4,3.291757,18.0,104905,27295.0
1929,1929,27442,Senseless,2008,Action-Adventure-Drama-Foreign-Horror-Thriller,7.5,0.467144,4.0,795463,27442.0
1930,1930,27827,Manufacturing Dissent,2007,Documentary,4.5,0.259428,6.0,961117,27827.0
1931,1931,27989,Serious Moonlight,2009,Action-Comedy-Romance,5.2,4.747197,52.0,1133993,27989.0
1932,1932,28055,Blood and Black Lace,1964,Horror-Mystery-Thriller,7.3,5.54191,53.0,58567,28055.0
1933,1933,28772,One Night in Mongkok,2004,Drama-Action-Thriller-Foreign,6.9,1.294122,14.0,430772,28772.0
1934,1934,29015,The Specials,2000,Action-Comedy,5.5,5.46027,11.0,181836,29015.0
1935,1935,30194,The Manhattan Project,1986,Science Fiction-Thriller,6.1,4.29831,26.0,91472,30194.0
1936,1936,31162,Black Lightning,2009,Action,5.3,3.931527,33.0,1569364,31162.0
1937,1937,31549,Blood River,2009,Horror-Thriller,5.1,0.739832,10.0,1137999,31549.0
1938,1938,34615,"Cry, the Beloved Country",1995,Drama,6.7,0.894647,13.0,112749,34615.0
1939,1939,36215,Vital,2004,Drama-Thriller-Romance,6.5,1.43638,24.0,417243,36215.0
1940,1940,36698,The Interceptor,2009,Thriller-Science Fiction-Action,4.4,1.2007376,6.0,1245736,36698.0
